record_id,split,source,asset,venue,context,opportunity,observation_key,action,action_side,reward_bps,cost_adjusted_reward_bps,reward_used_bps,reward_status,cost_known,terminal,elapsed_minutes,next_step
lane-near-near-microstructure-flow-paper-probe,initial,symbol_lane,NEAR,,microstructure_flow,near_microstructure_flow_paper_probe,NEAR/microstructure_flow/any_venue,paper_long,long,208.43995720,198.03585881,198.03585881,cost_adjusted_win,yes,yes,680.71,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-near-near-microstructure-flow-probe,initial,symbol_lane,NEAR,,microstructure_flow,near_microstructure_flow_probe,NEAR/microstructure_flow/any_venue,paper_long,long,208.43995720,198.03585881,198.03585881,cost_adjusted_win,yes,yes,680.71,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-sol-sol-1971905-event-crypto-hedge,initial,symbol_lane,SOL,,event_crypto_hedge,sol_1971905_event_crypto_hedge,SOL/event_crypto_hedge/any_venue,paper_long,long,184.30745079,176.12899647,176.12899647,cost_adjusted_win,yes,yes,525.34,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-sol-sol-maker-or-low-fee-small-execution-edge,initial,symbol_lane,SOL,,execution_edge,sol_maker_or_low_fee_small_execution_edge,SOL/execution_edge/any_venue,paper_long,long,184.30745079,176.12899647,176.12899647,cost_adjusted_win,yes,yes,538.19,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-sol-sol-taker-small-execution-edge,initial,symbol_lane,SOL,,execution_edge,sol_taker_small_execution_edge,SOL/execution_edge/any_venue,paper_long,long,184.30745079,176.12899647,176.12899647,cost_adjusted_win,yes,yes,538.19,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-sol-sol-2176262-event-crypto-hedge,initial,symbol_lane,SOL,,event_crypto_hedge,sol_2176262_event_crypto_hedge,SOL/event_crypto_hedge/any_venue,paper_long,long,184.30745079,176.12899647,176.12899647,cost_adjusted_win,yes,yes,525.34,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-eth-eth-volume-price-dislocation,initial,symbol_lane,ETH,,volume_price_dislocation,eth_volume_price_dislocation,ETH/volume_price_dislocation/any_venue,paper_long,long,127.23562598,118.79996271,118.79996271,cost_adjusted_win,yes,yes,680.71,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-eth-eth-microstructure-flow-probe,initial,symbol_lane,ETH,,microstructure_flow,eth_microstructure_flow_probe,ETH/microstructure_flow/any_venue,paper_long,long,127.23562598,118.79996271,118.79996271,cost_adjusted_win,yes,yes,680.71,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-eth-eth-1971905-event-crypto-hedge,initial,symbol_lane,ETH,,event_crypto_hedge,eth_1971905_event_crypto_hedge,ETH/event_crypto_hedge/any_venue,paper_long,long,110.85145904,102.41579577,102.41579577,cost_adjusted_win,yes,yes,525.34,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-eth-public-hypertracker-example-eth-wallet-flow-actionability,initial,symbol_lane,ETH,,wallet_entity_flow,public_hypertracker_example_eth_wallet_flow_actionability,ETH/wallet_entity_flow/any_venue,paper_long,long,110.85145904,102.41579577,102.41579577,cost_adjusted_win,yes,yes,452.99,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-eth-eth-2176262-event-crypto-hedge,initial,symbol_lane,ETH,,event_crypto_hedge,eth_2176262_event_crypto_hedge,ETH/event_crypto_hedge/any_venue,paper_long,long,110.85145904,102.41579577,102.41579577,cost_adjusted_win,yes,yes,525.34,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-eth-eth-2241674-event-crypto-hedge,initial,symbol_lane,ETH,,event_crypto_hedge,eth_2241674_event_crypto_hedge,ETH/event_crypto_hedge/any_venue,paper_long,long,110.85145904,102.41579577,102.41579577,cost_adjusted_win,yes,yes,525.34,repeat the ticket and add stop/adverse-excursion notes before any promotion
paper-48-btc-basis-term-structure,initial,paper,BTC,,basis_term_structure,btc-25sep26_basis,BTC/basis_term_structure/any_venue,paper_short,short,84.95486773,76.91836385,76.91836385,cost_adjusted_win,yes,yes,206.47,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-uni-uni-protocol-fee-growth,initial,symbol_lane,UNI,,protocol_fee,uni_protocol_fee_growth,UNI/protocol_fee/any_venue,paper_long,long,84.85792137,75.96075041,75.96075041,cost_adjusted_win,yes,yes,276.58,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-uni-uni-protocol-fee-actionability,initial,symbol_lane,UNI,,protocol_fee,uni_protocol_fee_actionability,UNI/protocol_fee/any_venue,paper_long,long,84.85792137,75.96075041,75.96075041,cost_adjusted_win,yes,yes,276.58,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-uni-uni-protocol-fee-actionability,initial,symbol_lane,UNI,,protocol_fee,uni_protocol_fee_actionability,UNI/protocol_fee/any_venue,paper_long,long,84.85792137,75.96075041,75.96075041,cost_adjusted_win,yes,yes,276.58,repeat the ticket and add stop/adverse-excursion notes before any promotion
paper-51-eth-basis-term-structure,initial,paper,ETH,,basis_term_structure,eth-26mar27_basis,ETH/basis_term_structure/any_venue,paper_short,short,58.32793260,49.57830533,49.57830533,cost_adjusted_win,yes,yes,206.47,repeat the ticket and add stop/adverse-excursion notes before any promotion
paper-70-eth-wallet-entity-flow,initial,paper,ETH,HL,wallet_entity_flow,public_hypertracker_example_hyna_eth_wallet_flow_actionability,ETH/wallet_entity_flow/HL,paper_short,short,58.32793260,49.57830533,49.57830533,cost_adjusted_win,yes,yes,206.47,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-near-near-oi-funding-crowding-watch,initial,symbol_lane,NEAR,,unclassified,near_oi_funding_crowding_watch,NEAR/unclassified/any_venue,paper_long,long,49.92671308,39.52261469,39.52261469,cost_adjusted_win,yes,yes,276.58,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-near-near-crowded-momentum-continuation-actionability,initial,symbol_lane,NEAR,,unclassified,near_crowded_momentum_continuation_actionability,NEAR/unclassified/any_venue,paper_long,long,49.92671308,39.52261469,39.52261469,cost_adjusted_win,yes,yes,276.58,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-near-near-maker-or-low-fee-small-execution-edge,initial,symbol_lane,NEAR,,execution_edge,near_maker_or_low_fee_small_execution_edge,NEAR/execution_edge/any_venue,paper_long,long,49.00613722,38.60203883,38.60203883,cost_adjusted_win,yes,yes,451.93,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-near-near-taker-small-execution-edge,initial,symbol_lane,NEAR,,execution_edge,near_taker_small_execution_edge,NEAR/execution_edge/any_venue,paper_long,long,49.00613722,38.60203883,38.60203883,cost_adjusted_win,yes,yes,451.93,repeat the ticket and add stop/adverse-excursion notes before any promotion
paper-30-apt-wallet-entity-flow,initial,paper,APT,HL,wallet_entity_flow,public_hypertracker_example_apt_wallet_flow_actionability,APT/wallet_entity_flow/HL,paper_long,long,29.41176471,17.04770220,17.04770220,cost_adjusted_win,yes,yes,206.47,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-doge-doge-premium-close-short-opposite-intraday-paper-label,initial,symbol_lane,DOGE,,intraday_derivatives,doge_premium_close_short_opposite_intraday_paper_label,DOGE/intraday_derivatives/any_venue,paper_short,short,18.39080460,8.92923388,8.92923388,cost_adjusted_win,yes,yes,276.58,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-btc-btc-1971905-event-crypto-hedge,initial,symbol_lane,BTC,,event_crypto_hedge,btc_1971905_event_crypto_hedge,BTC/event_crypto_hedge/any_venue,paper_long,long,11.19538309,2.91687921,2.91687921,cost_adjusted_win,yes,yes,525.34,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-btc-btc-2176262-event-crypto-hedge,initial,symbol_lane,BTC,,event_crypto_hedge,btc_2176262_event_crypto_hedge,BTC/event_crypto_hedge/any_venue,paper_long,long,11.19538309,2.91687921,2.91687921,cost_adjusted_win,yes,yes,525.34,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-btc-btc-2241674-event-crypto-hedge,initial,symbol_lane,BTC,,event_crypto_hedge,btc_2241674_event_crypto_hedge,BTC/event_crypto_hedge/any_venue,paper_long,long,11.19538309,2.91687921,2.91687921,cost_adjusted_win,yes,yes,525.34,repeat the ticket and add stop/adverse-excursion notes before any promotion
lane-btc-btc-long-atm-straddle-20260626-volatility-actionability,initial,symbol_lane,BTC,,options_volatility,btc_long_atm_straddle_20260626_volatility_actionability,BTC/options_volatility/any_venue,paper_long,long,11.19538309,2.91687921,2.91687921,cost_adjusted_win,yes,yes,551.99,repeat the ticket and add stop/adverse-excursion notes before any promotion
paper-08-sol-policy-expansion,initial,paper,SOL,,news_event,sol_sol_attention_price_context_from_zec_news_event_paper_long,SOL/news_event/any_venue,paper_long,long,-3.85213720,,-3.85213720,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-16-sol-policy-expansion,initial,paper,SOL,,news_event,sol_sol_attention_price_context_from_news_event_paper_long,SOL/news_event/any_venue,paper_long,long,-3.85213720,,-3.85213720,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-22-sol-policy-expansion,initial,paper,SOL,,volume_price_dislocation,sol_sol_volume_price_dislocation_from_volume_price_dislocation_paper_long,SOL/volume_price_dislocation/any_venue,paper_long,long,-3.85213720,,-3.85213720,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-37-sol-stablecoin-migration,initial,paper,SOL,,stablecoin_migration,solana_stablecoin_migration,SOL/stablecoin_migration/any_venue,paper_long,long,-3.85213720,,-3.85213720,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-28-sol-event-crypto-hedge,initial,paper,SOL,prediction_market,event_crypto_hedge,sol_1971905_event_crypto_hedge,SOL/event_crypto_hedge/prediction_market,paper_long,long,-3.85213720,,-3.85213720,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-61-sol-attention-event,initial,paper,SOL,,news_event,sol_attention_price_context,SOL/news_event/any_venue,paper_long,long,-3.85213720,,-3.85213720,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
lane-sol-sol-1962237-event-crypto-hedge,initial,symbol_lane,SOL,,event_crypto_hedge,sol_1962237_event_crypto_hedge,SOL/event_crypto_hedge/any_venue,paper_long,long,-3.85213720,,-3.85213720,mark_loss,no,yes,280.01,keep or reject based on repeated labels and failure regime
lane-btc-btc-20260619-short-dated-delta-hedge-check,initial,symbol_lane,BTC,,options_volatility,btc_20260619_short_dated_delta_hedge_check,BTC/options_volatility/any_venue,paper_short,short,-11.19538309,,-11.19538309,mark_loss,no,yes,451.93,keep or reject based on repeated labels and failure regime
lane-btc-crypto-equity-proxy-lead-short,initial,symbol_lane,BTC,,unclassified,crypto_equity_proxy_lead_short,BTC/unclassified/any_venue,paper_short,short,-11.19538309,,-11.19538309,mark_loss,no,yes,451.93,keep or reject based on repeated labels and failure regime
lane-btc-exchange-beta-lead,initial,symbol_lane,BTC,,unclassified,exchange_beta_lead,BTC/unclassified/any_venue,paper_short,short,-11.19538309,,-11.19538309,mark_loss,no,yes,451.93,keep or reject based on repeated labels and failure regime
lane-btc-btc-20260612-short-dated-delta-hedge-check,initial,symbol_lane,BTC,,options_volatility,btc_20260612_short_dated_delta_hedge_check,BTC/options_volatility/any_venue,paper_short,short,-11.19538309,,-11.19538309,mark_loss,no,yes,525.34,keep or reject based on repeated labels and failure regime
lane-btc-btc-risk-off-short-stack,initial,symbol_lane,BTC,,unclassified,btc_risk_off_short_stack,BTC/unclassified/any_venue,paper_short,short,-11.19538309,,-11.19538309,mark_loss,no,yes,551.99,keep or reject based on repeated labels and failure regime
lane-btc-btc-2466411-event-crypto-hedge,initial,symbol_lane,BTC,,event_crypto_hedge,btc_2466411_event_crypto_hedge,BTC/event_crypto_hedge/any_venue,paper_short,short,-11.19538309,,-11.19538309,mark_loss,no,yes,520.66,keep or reject based on repeated labels and failure regime
paper-54-pengu-attention-event,initial,paper,PENGU,,news_event,pengu_attention_price_context,PENGU/news_event/any_venue,paper_long,long,-24.53456487,,-24.53456487,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-05-link-policy-expansion,initial,paper,LINK,,volume_price_dislocation,link_link_volume_price_dislocation_from_sol_volume_price_dislocation_paper_long,LINK/volume_price_dislocation/any_venue,paper_long,long,-33.11913000,,-33.11913000,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-23-link-policy-expansion,initial,paper,LINK,,volume_price_dislocation,link_link_volume_price_dislocation_from_volume_price_dislocation_paper_long,LINK/volume_price_dislocation/any_venue,paper_long,long,-33.11913000,,-33.11913000,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
lane-link-link-volume-price-dislocation,initial,symbol_lane,LINK,,volume_price_dislocation,link_volume_price_dislocation,LINK/volume_price_dislocation/any_venue,paper_long,long,-33.11913000,,-33.11913000,mark_loss,no,yes,276.58,keep or reject based on repeated labels and failure regime
lane-link-link-privacy-sector-rotation-context,initial,symbol_lane,LINK,,sector_rotation,link_privacy_sector_rotation_context,LINK/sector_rotation/any_venue,paper_long,long,-33.11913000,,-33.11913000,mark_loss,no,yes,276.58,keep or reject based on repeated labels and failure regime
paper-03-eth-cross-modal-source,initial,paper,ETH,HL,wallet_entity_flow,eth_wallet_flow_cross_modal_source,ETH/wallet_entity_flow/HL,paper_long,long,-58.32793260,,-58.32793260,mark_loss,no,yes,195.96,keep or reject based on repeated labels and failure regime
paper-04-eth-policy-expansion,initial,paper,ETH,,volume_price_dislocation,eth_eth_volume_price_dislocation_from_sol_volume_price_dislocation_paper_long,ETH/volume_price_dislocation/any_venue,paper_long,long,-58.32793260,,-58.32793260,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-21-eth-policy-expansion,initial,paper,ETH,,volume_price_dislocation,eth_eth_volume_price_dislocation_from_volume_price_dislocation_paper_long,ETH/volume_price_dislocation/any_venue,paper_long,long,-58.32793260,,-58.32793260,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-27-eth-wallet-entity-flow,initial,paper,ETH,HL,wallet_entity_flow,public_hypertracker_example_eth_wallet_flow_actionability,ETH/wallet_entity_flow/HL,paper_long,long,-58.32793260,,-58.32793260,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-46-eth-basis-term-structure,initial,paper,ETH,,basis_term_structure,eth-12jun26_basis,ETH/basis_term_structure/any_venue,paper_long,long,-58.32793260,,-58.32793260,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-26-eth-event-crypto-hedge,initial,paper,ETH,prediction_market,event_crypto_hedge,eth_1971905_event_crypto_hedge,ETH/event_crypto_hedge/prediction_market,paper_long,long,-58.32793260,,-58.32793260,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
lane-uni-uni-abs-premium-close-short-opposite-intraday-paper-label,initial,symbol_lane,UNI,,intraday_derivatives,uni_abs_premium_close_short_opposite_intraday_paper_label,UNI/intraday_derivatives/any_venue,paper_short,short,-84.85792137,,-84.85792137,mark_loss,no,yes,276.58,keep or reject based on repeated labels and failure regime
paper-09-btc-policy-expansion,initial,paper,BTC,,news_event,btc_btc_institutional_flow_news_event_quality_gate_from_zec_news_event_paper_long,BTC/news_event/any_venue,paper_long,long,-84.95486773,,-84.95486773,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-10-btc-cross-modal-source,initial,paper,BTC,,event_pressure,btc_event_pressure_cross_modal_source,BTC/event_pressure/any_venue,paper_long,long,-84.95486773,,-84.95486773,mark_loss,no,yes,195.96,keep or reject based on repeated labels and failure regime
paper-18-btc-policy-expansion,initial,paper,BTC,,news_event,btc_btc_institutional_flow_news_event_quality_gate_from_news_event_paper_long,BTC/news_event/any_venue,paper_long,long,-84.95486773,,-84.95486773,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-25-btc-event-pressure,initial,paper,BTC,,event_pressure,btc_event_pressure_cluster,BTC/event_pressure/any_venue,paper_long,long,-84.95486773,,-84.95486773,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-25-btc-event-crypto-hedge,initial,paper,BTC,prediction_market,event_crypto_hedge,btc_1971905_event_crypto_hedge,BTC/event_crypto_hedge/prediction_market,paper_long,long,-84.95486773,,-84.95486773,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-54-btc-basis-term-structure,initial,paper,BTC,,basis_term_structure,btc-12jun26_basis,BTC/basis_term_structure/any_venue,paper_long,long,-84.95486773,,-84.95486773,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-71-btc-event-crypto-hedge,initial,paper,BTC,prediction_market,event_crypto_hedge,btc_1962237_event_crypto_hedge,BTC/event_crypto_hedge/prediction_market,paper_long,long,-84.95486773,,-84.95486773,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
lane-eth-crypto-equity-proxy-lead-short,initial,symbol_lane,ETH,,unclassified,crypto_equity_proxy_lead_short,ETH/unclassified/any_venue,paper_short,short,-110.85145904,,-110.85145904,mark_loss,no,yes,437.74,keep or reject based on repeated labels and failure regime
lane-eth-exchange-beta-lead,initial,symbol_lane,ETH,,unclassified,exchange_beta_lead,ETH/unclassified/any_venue,paper_short,short,-110.85145904,,-110.85145904,mark_loss,no,yes,437.74,keep or reject based on repeated labels and failure regime
lane-eth-eth-20260619-short-dated-delta-hedge-check,initial,symbol_lane,ETH,,options_volatility,eth_20260619_short_dated_delta_hedge_check,ETH/options_volatility/any_venue,paper_short,short,-110.85145904,,-110.85145904,mark_loss,no,yes,525.34,keep or reject based on repeated labels and failure regime
lane-eth-eth-20260612-short-dated-delta-hedge-check,initial,symbol_lane,ETH,,options_volatility,eth_20260612_short_dated_delta_hedge_check,ETH/options_volatility/any_venue,paper_short,short,-110.85145904,,-110.85145904,mark_loss,no,yes,437.74,keep or reject based on repeated labels and failure regime
lane-eth-eth-2466411-event-crypto-hedge,initial,symbol_lane,ETH,,event_crypto_hedge,eth_2466411_event_crypto_hedge,ETH/event_crypto_hedge/any_venue,paper_short,short,-110.85145904,,-110.85145904,mark_loss,no,yes,520.66,keep or reject based on repeated labels and failure regime
lane-arb-arb-count-long-short-ratio-short-opposite-intraday-paper-label,initial,symbol_lane,ARB,,intraday_derivatives,arb_count_long_short_ratio_short_opposite_intraday_paper_label,ARB/intraday_derivatives/any_venue,paper_short,short,-183.32925935,,-183.32925935,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-arb-arb-count-top-long-short-ratio-short-opposite-intraday-paper-label,initial,symbol_lane,ARB,,intraday_derivatives,arb_count_top_long_short_ratio_short_opposite_intraday_paper_label,ARB/intraday_derivatives/any_venue,paper_short,short,-183.32925935,,-183.32925935,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-arb-arb-count-long-short-ratio-repeat-intraday-derivatives-feature,initial,symbol_lane,ARB,,intraday_derivatives,arb_count_long_short_ratio_repeat_intraday_derivatives_feature,ARB/intraday_derivatives/any_venue,paper_short,short,-183.32925935,,-183.32925935,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-arb-arb-count-top-long-short-ratio-repeat-intraday-derivatives-feature,initial,symbol_lane,ARB,,intraday_derivatives,arb_count_top_long_short_ratio_repeat_intraday_derivatives_feature,ARB/intraday_derivatives/any_venue,paper_short,short,-183.32925935,,-183.32925935,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-arb-arb-sum-top-long-short-ratio-repeat-intraday-derivatives-feature,initial,symbol_lane,ARB,,intraday_derivatives,arb_sum_top_long_short_ratio_repeat_intraday_derivatives_feature,ARB/intraday_derivatives/any_venue,paper_short,short,-183.32925935,,-183.32925935,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-arb-arb-count-long-short-ratio-long-preferred-short-opposite-intraday-paper-label,initial,symbol_lane,ARB,,intraday_derivatives,arb_count_long_short_ratio_long_preferred_short_opposite_intraday_paper_label,ARB/intraday_derivatives/any_venue,paper_short,short,-183.32925935,,-183.32925935,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-arb-arb-count-long-short-ratio-intraday-derivatives-feature,initial,symbol_lane,ARB,,intraday_derivatives,arb_count_long_short_ratio_intraday_derivatives_feature,ARB/intraday_derivatives/any_venue,paper_short,short,-183.32925935,,-183.32925935,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-arb-arb-count-top-long-short-ratio-intraday-derivatives-feature,initial,symbol_lane,ARB,,intraday_derivatives,arb_count_top_long_short_ratio_intraday_derivatives_feature,ARB/intraday_derivatives/any_venue,paper_short,short,-183.32925935,,-183.32925935,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-sol-sol-2466411-event-crypto-hedge,initial,symbol_lane,SOL,,event_crypto_hedge,sol_2466411_event_crypto_hedge,SOL/event_crypto_hedge/any_venue,paper_short,short,-184.30745079,,-184.30745079,mark_loss,no,yes,520.66,keep or reject based on repeated labels and failure regime
paper-45-imx-derivatives-positioning,initial,paper,IMX,,unclassified,imx_oi_funding_crowding_watch,IMX/unclassified/any_venue,paper_long,long,-204.36632489,,-204.36632489,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-02-hype-policy-expansion,initial,paper,HYPE,,volume_price_dislocation,hype_hype_volume_price_dislocation_from_sol_volume_price_dislocation_paper_long,HYPE/volume_price_dislocation/any_venue,paper_long,long,-206.04565083,,-206.04565083,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-07-hype-policy-expansion,initial,paper,HYPE,,news_event,hype_hype_attention_price_context_from_zec_news_event_paper_long,HYPE/news_event/any_venue,paper_long,long,-206.04565083,,-206.04565083,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-15-hype-policy-expansion,initial,paper,HYPE,,news_event,hype_hype_attention_price_context_from_news_event_paper_long,HYPE/news_event/any_venue,paper_long,long,-206.04565083,,-206.04565083,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-19-hype-policy-expansion,initial,paper,HYPE,,volume_price_dislocation,hype_hype_volume_price_dislocation_from_volume_price_dislocation_paper_long,HYPE/volume_price_dislocation/any_venue,paper_long,long,-206.04565083,,-206.04565083,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-34-hype-event-pressure,initial,paper,HYPE,,event_pressure,hype_event_pressure_cluster,HYPE/event_pressure/any_venue,paper_long,long,-206.04565083,,-206.04565083,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
paper-58-hype-attention-event,initial,paper,HYPE,,news_event,hype_attention_price_context,HYPE/news_event/any_venue,paper_long,long,-206.04565083,,-206.04565083,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
lane-hype-hype-taker-small-execution-edge,initial,symbol_lane,HYPE,,execution_edge,hype_taker_small_execution_edge,HYPE/execution_edge/any_venue,paper_long,long,-206.04565083,,-206.04565083,mark_loss,no,yes,280.01,keep or reject based on repeated labels and failure regime
lane-hype-hype-event-pressure-cluster,initial,symbol_lane,HYPE,,event_pressure,hype_event_pressure_cluster,HYPE/event_pressure/any_venue,paper_long,long,-206.04565083,,-206.04565083,mark_loss,no,yes,276.58,keep or reject based on repeated labels and failure regime
lane-near-near-sum-top-long-short-ratio-intraday-derivatives-feature,initial,symbol_lane,NEAR,,intraday_derivatives,near_sum_top_long_short_ratio_intraday_derivatives_feature,NEAR/intraday_derivatives/any_venue,paper_short,short,-208.43995720,,-208.43995720,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-near-near-count-long-short-ratio-intraday-derivatives-feature,initial,symbol_lane,NEAR,,intraday_derivatives,near_count_long_short_ratio_intraday_derivatives_feature,NEAR/intraday_derivatives/any_venue,paper_short,short,-208.43995720,,-208.43995720,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-near-near-count-top-long-short-ratio-intraday-derivatives-feature,initial,symbol_lane,NEAR,,intraday_derivatives,near_count_top_long_short_ratio_intraday_derivatives_feature,NEAR/intraday_derivatives/any_venue,paper_short,short,-208.43995720,,-208.43995720,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-near-near-mean-sum-top-long-short-ratio-binance-derivatives-symbol-feature,initial,symbol_lane,NEAR,,intraday_derivatives,near_mean_sum_top_long_short_ratio_binance_derivatives_symbol_feature,NEAR/intraday_derivatives/any_venue,paper_short,short,-208.43995720,,-208.43995720,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-sol-sol-usdt-coinup.io-(futures)-positioning,initial,symbol_lane,SOL,,unclassified,sol-usdt_coinup.io_(futures)_positioning,SOL/unclassified/any_venue,paper_short,short,-267.53511589,,-267.53511589,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-sol-sol-protocol-fee-actionability,initial,symbol_lane,SOL,,protocol_fee,sol_protocol_fee_actionability,SOL/protocol_fee/any_venue,paper_short,short,-267.53511589,,-267.53511589,mark_loss,no,yes,680.71,keep or reject based on repeated labels and failure regime
lane-hype-hype-protocol-fee-growth,initial,symbol_lane,HYPE,,protocol_fee,hype_protocol_fee_growth,HYPE/protocol_fee/any_venue,paper_short,short,-308.25420015,,-308.25420015,mark_loss,no,yes,698.03,keep or reject based on repeated labels and failure regime
lane-hype-hype-unlock-actionability,initial,symbol_lane,HYPE,,token_unlock,hype_unlock_actionability,HYPE/token_unlock/any_venue,paper_short,short,-308.25420015,,-308.25420015,mark_loss,no,yes,698.03,keep or reject based on repeated labels and failure regime
lane-hype-hype-protocol-fee-actionability,initial,symbol_lane,HYPE,,protocol_fee,hype_protocol_fee_actionability,HYPE/protocol_fee/any_venue,paper_short,short,-308.25420015,,-308.25420015,mark_loss,no,yes,698.03,keep or reject based on repeated labels and failure regime
paper-41-purr-derivatives-positioning,initial,paper,PURR,,unclassified,purr_oi_funding_crowding_watch,PURR/unclassified/any_venue,paper_long,long,-311.90312100,,-311.90312100,mark_loss,no,yes,206.47,keep or reject based on repeated labels and failure regime
lane-hype-hype-maker-or-low-fee-small-execution-edge,initial,symbol_lane,HYPE,,execution_edge,hype_maker_or_low_fee_small_execution_edge,HYPE/execution_edge/any_venue,paper_short,short,-329.54878168,,-329.54878168,mark_loss,no,yes,452.99,keep or reject based on repeated labels and failure regime
lane-hype-public-hypertracker-example-hype-wallet-flow-actionability,initial,symbol_lane,HYPE,,wallet_entity_flow,public_hypertracker_example_hype_wallet_flow_actionability,HYPE/wallet_entity_flow/any_venue,paper_short,short,-329.54878168,,-329.54878168,mark_loss,no,yes,452.99,keep or reject based on repeated labels and failure regime
lane-zec-zec-perp-whitebit-futures-positioning,initial,symbol_lane,ZEC,,unclassified,zec_perp_whitebit_futures_positioning,ZEC/unclassified/any_venue,paper_short,short,-342.89586628,,-342.89586628,mark_loss,no,yes,276.58,keep or reject based on repeated labels and failure regime
lane-zec-zec-crowded-momentum-reversal-actionability,initial,symbol_lane,ZEC,,unclassified,zec_crowded_momentum_reversal_actionability,ZEC/unclassified/any_venue,paper_short,short,-712.89862193,,-712.89862193,mark_loss,no,yes,551.99,keep or reject based on repeated labels and failure regime
broad-paper-zec-paper-long,other,broad_alpha_paper,ZEC,,unclassified,promotion_frontier:cost_candidate:symbol_lane_paper:lane-zec-public-hypertracker-example-zec-wallet-flow-actionability,ZEC/unclassified/any_venue,paper_long,long,368.00034944,359.48469531,359.48469531,cost_adjusted_win,yes,yes,69.41,repeat the ticket and add stop/adverse-excursion notes before any promotion
